group_id,input_time,input_file_t0,input_file_t3,input_file_t10,input_file_t13,target_0h_expected,target_0h_actual,target_0h_file,target_0h_mode,target_0h_diff_sec,target_1h_expected,target_1h_actual,target_1h_file,target_1h_mode,target_1h_diff_sec,target_2h_expected,target_2h_actual,target_2h_file,target_2h_mode,target_2h_diff_sec,target_3h_expected,target_3h_actual,target_3h_file,target_3h_mode,target_3h_diff_sec
428,2025-08-06 22:40:07,NHB250806224007.RAWGR42,NHB250806224303.RAWGR46,NHB250806225008.RAWGR49,NHB250806225304.RAWGR4D,2025-08-06 22:40:07,2025-08-06 22:40:07,NHB250806224007.RAWGR42,Long Range,0.0,2025-08-06 23:40:07,2025-08-06 23:40:08,NHB250806234008.RAWGR5B,Long Range,1.0,2025-08-07 00:40:07,2025-08-07 00:40:08,NHB250807004008.RAWGR6L,Long Range,1.0,2025-08-07 01:40:07,2025-08-07 01:40:08,NHB250807014008.RAWGR7W,Long Range,1.0
429,2025-08-06 23:00:08,NHB250806230008.RAWGR4G,NHB250806230304.RAWGR4L,NHB250806231007.RAWGR4P,NHB250806231303.RAWGR4U,2025-08-06 23:00:08,2025-08-06 23:00:08,NHB250806230008.RAWGR4G,Long Range,0.0,2025-08-07 00:00:08,2025-08-07 00:00:08,NHB250807000008.RAWGR5S,Long Range,0.0,2025-08-07 01:00:08,2025-08-07 01:00:08,NHB250807010008.RAWGR71,Long Range,0.0,2025-08-07 02:00:08,2025-08-07 02:00:08,NHB250807020008.RAWGR8A,Long Range,0.0
430,2025-08-06 23:20:08,NHB250806232008.RAWGR4X,NHB250806232303.RAWGR51,NHB250806233007.RAWGR54,NHB250806233303.RAWGR58,2025-08-06 23:20:08,2025-08-06 23:20:08,NHB250806232008.RAWGR4X,Long Range,0.0,2025-08-07 00:20:08,2025-08-07 00:20:08,NHB250807002008.RAWGR66,Long Range,0.0,2025-08-07 01:20:08,2025-08-07 01:20:08,NHB250807012008.RAWGR7F,Long Range,0.0,2025-08-07 02:20:08,2025-08-07 02:20:07,NHB250807022007.RAWGR8R,Long Range,1.0
431,2025-08-06 23:40:08,NHB250806234008.RAWGR5B,NHB250806234303.RAWGR5F,NHB250806235007.RAWGR5J,NHB250806235304.RAWGR5N,2025-08-06 23:40:08,2025-08-06 23:40:08,NHB250806234008.RAWGR5B,Long Range,0.0,2025-08-07 00:40:08,2025-08-07 00:40:08,NHB250807004008.RAWGR6L,Long Range,0.0,2025-08-07 01:40:08,2025-08-07 01:40:08,NHB250807014008.RAWGR7W,Long Range,0.0,2025-08-07 02:40:08,2025-08-07 02:40:08,NHB250807024008.RAWGR95,Long Range,0.0
432,2025-08-07 00:00:08,NHB250807000008.RAWGR5S,NHB250807000304.RAWGR5W,NHB250807001008.RAWGR5Z,NHB250807001304.RAWGR63,2025-08-07 00:00:08,2025-08-07 00:00:08,NHB250807000008.RAWGR5S,Long Range,0.0,2025-08-07 01:00:08,2025-08-07 01:00:08,NHB250807010008.RAWGR71,Long Range,0.0,2025-08-07 02:00:08,2025-08-07 02:00:08,NHB250807020008.RAWGR8A,Long Range,0.0,2025-08-07 03:00:08,2025-08-07 03:00:07,NHB250807030007.RAWGR9K,Long Range,1.0
433,2025-08-07 00:20:08,NHB250807002008.RAWGR66,NHB250807002304.RAWGR6A,NHB250807003008.RAWGR6D,NHB250807003304.RAWGR6H,2025-08-07 00:20:08,2025-08-07 00:20:08,NHB250807002008.RAWGR66,Long Range,0.0,2025-08-07 01:20:08,2025-08-07 01:20:08,NHB250807012008.RAWGR7F,Long Range,0.0,2025-08-07 02:20:08,2025-08-07 02:20:07,NHB250807022007.RAWGR8R,Long Range,1.0,2025-08-07 03:20:08,2025-08-07 03:20:08,NHB250807032008.RAWGRA0,Long Range,0.0
434,2025-08-07 00:40:08,NHB250807004008.RAWGR6L,NHB250807004303.RAWGR6R,NHB250807005009.RAWGR6U,NHB250807005303.RAWGR6Y,2025-08-07 00:40:08,2025-08-07 00:40:08,NHB250807004008.RAWGR6L,Long Range,0.0,2025-08-07 01:40:08,2025-08-07 01:40:08,NHB250807014008.RAWGR7W,Long Range,0.0,2025-08-07 02:40:08,2025-08-07 02:40:08,NHB250807024008.RAWGR95,Long Range,0.0,2025-08-07 03:40:08,2025-08-07 03:40:08,NHB250807034008.RAWGRAE,Long Range,0.0
435,2025-08-07 01:00:08,NHB250807010008.RAWGR71,NHB250807010303.RAWGR75,NHB250807011008.RAWGR78,NHB250807011303.RAWGR7C,2025-08-07 01:00:08,2025-08-07 01:00:08,NHB250807010008.RAWGR71,Long Range,0.0,2025-08-07 02:00:08,2025-08-07 02:00:08,NHB250807020008.RAWGR8A,Long Range,0.0,2025-08-07 03:00:08,2025-08-07 03:00:07,NHB250807030007.RAWGR9K,Long Range,1.0,2025-08-07 04:00:08,2025-08-07 04:00:08,NHB250807040008.RAWGRAV,Long Range,0.0
436,2025-08-07 01:20:08,NHB250807012008.RAWGR7F,NHB250807012303.RAWGR7K,NHB250807013007.RAWGR7N,NHB250807013303.RAWGR7T,2025-08-07 01:20:08,2025-08-07 01:20:08,NHB250807012008.RAWGR7F,Long Range,0.0,2025-08-07 02:20:08,2025-08-07 02:20:07,NHB250807022007.RAWGR8R,Long Range,1.0,2025-08-07 03:20:08,2025-08-07 03:20:08,NHB250807032008.RAWGRA0,Long Range,0.0,2025-08-07 04:20:08,2025-08-07 04:20:08,NHB250807042008.RAWGRB9,Long Range,0.0
437,2025-08-07 01:40:08,NHB250807014008.RAWGR7W,NHB250807014303.RAWGR80,NHB250807015007.RAWGR83,NHB250807015304.RAWGR87,2025-08-07 01:40:08,2025-08-07 01:40:08,NHB250807014008.RAWGR7W,Long Range,0.0,2025-08-07 02:40:08,2025-08-07 02:40:08,NHB250807024008.RAWGR95,Long Range,0.0,2025-08-07 03:40:08,2025-08-07 03:40:08,NHB250807034008.RAWGRAE,Long Range,0.0,2025-08-07 04:40:08,2025-08-07 04:40:08,NHB250807044008.RAWGRBP,Long Range,0.0
438,2025-08-07 02:00:08,NHB250807020008.RAWGR8A,NHB250807020304.RAWGR8E,NHB250807021008.RAWGR8H,NHB250807021303.RAWGR8M,2025-08-07 02:00:08,2025-08-07 02:00:08,NHB250807020008.RAWGR8A,Long Range,0.0,2025-08-07 03:00:08,2025-08-07 03:00:07,NHB250807030007.RAWGR9K,Long Range,1.0,2025-08-07 04:00:08,2025-08-07 04:00:08,NHB250807040008.RAWGRAV,Long Range,0.0,2025-08-07 05:00:08,2025-08-07 05:00:07,NHB250807050007.RAWGRC4,Long Range,1.0
439,2025-08-07 02:20:07,NHB250807022007.RAWGR8R,NHB250807022303.RAWGR8V,NHB250807023008.RAWGR8Y,NHB250807023304.RAWGR92,2025-08-07 02:20:07,2025-08-07 02:20:07,NHB250807022007.RAWGR8R,Long Range,0.0,2025-08-07 03:20:07,2025-08-07 03:20:08,NHB250807032008.RAWGRA0,Long Range,1.0,2025-08-07 04:20:07,2025-08-07 04:20:08,NHB250807042008.RAWGRB9,Long Range,1.0,2025-08-07 05:20:07,2025-08-07 05:20:08,NHB250807052008.RAWGRCJ,Long Range,1.0
440,2025-08-07 02:40:08,NHB250807024008.RAWGR95,NHB250807024303.RAWGR99,NHB250807025008.RAWGR9C,NHB250807025303.RAWGR9G,2025-08-07 02:40:08,2025-08-07 02:40:08,NHB250807024008.RAWGR95,Long Range,0.0,2025-08-07 03:40:08,2025-08-07 03:40:08,NHB250807034008.RAWGRAE,Long Range,0.0,2025-08-07 04:40:08,2025-08-07 04:40:08,NHB250807044008.RAWGRBP,Long Range,0.0,2025-08-07 05:40:08,2025-08-07 05:40:07,NHB250807054007.RAWGRCZ,Long Range,1.0
441,2025-08-07 03:00:07,NHB250807030007.RAWGR9K,NHB250807030304.RAWGR9P,NHB250807031007.RAWGR9T,NHB250807031304.RAWGR9X,2025-08-07 03:00:07,2025-08-07 03:00:07,NHB250807030007.RAWGR9K,Long Range,0.0,2025-08-07 04:00:07,2025-08-07 04:00:08,NHB250807040008.RAWGRAV,Long Range,1.0,2025-08-07 05:00:07,2025-08-07 05:00:07,NHB250807050007.RAWGRC4,Long Range,0.0,2025-08-07 06:00:07,2025-08-07 06:00:08,NHB250807060008.RAWGRDD,Long Range,1.0
442,2025-08-07 03:20:08,NHB250807032008.RAWGRA0,NHB250807032303.RAWGRA4,NHB250807033007.RAWGRA7,NHB250807033303.RAWGRAB,2025-08-07 03:20:08,2025-08-07 03:20:08,NHB250807032008.RAWGRA0,Long Range,0.0,2025-08-07 04:20:08,2025-08-07 04:20:08,NHB250807042008.RAWGRB9,Long Range,0.0,2025-08-07 05:20:08,2025-08-07 05:20:08,NHB250807052008.RAWGRCJ,Long Range,0.0,2025-08-07 06:20:08,2025-08-07 06:20:09,NHB250807062009.RAWGRDU,Long Range,1.0
443,2025-08-07 03:40:08,NHB250807034008.RAWGRAE,NHB250807034304.RAWGRAJ,NHB250807035008.RAWGRAM,NHB250807035303.RAWGRAS,2025-08-07 03:40:08,2025-08-07 03:40:08,NHB250807034008.RAWGRAE,Long Range,0.0,2025-08-07 04:40:08,2025-08-07 04:40:08,NHB250807044008.RAWGRBP,Long Range,0.0,2025-08-07 05:40:08,2025-08-07 05:40:07,NHB250807054007.RAWGRCZ,Long Range,1.0,2025-08-07 06:40:08,2025-08-07 06:40:08,NHB250807064008.RAWGRE8,Long Range,0.0
444,2025-08-07 04:00:08,NHB250807040008.RAWGRAV,NHB250807040303.RAWGRAZ,NHB250807041007.RAWGRB2,NHB250807041305.RAWGRB6,2025-08-07 04:00:08,2025-08-07 04:00:08,NHB250807040008.RAWGRAV,Long Range,0.0,2025-08-07 05:00:08,2025-08-07 05:00:07,NHB250807050007.RAWGRC4,Long Range,1.0,2025-08-07 06:00:08,2025-08-07 06:00:08,NHB250807060008.RAWGRDD,Long Range,0.0,2025-08-07 07:00:08,2025-08-07 07:00:09,NHB250807070009.RAWGREN,Long Range,1.0
445,2025-08-07 04:20:08,NHB250807042008.RAWGRB9,NHB250807042303.RAWGRBD,NHB250807043008.RAWGRBG,NHB250807043303.RAWGRBL,2025-08-07 04:20:08,2025-08-07 04:20:08,NHB250807042008.RAWGRB9,Long Range,0.0,2025-08-07 05:20:08,2025-08-07 05:20:08,NHB250807052008.RAWGRCJ,Long Range,0.0,2025-08-07 06:20:08,2025-08-07 06:20:09,NHB250807062009.RAWGRDU,Long Range,1.0,2025-08-07 07:20:08,2025-08-07 07:20:07,NHB250807072007.RAWGRF3,Long Range,1.0
446,2025-08-07 04:40:08,NHB250807044008.RAWGRBP,NHB250807044303.RAWGRBU,NHB250807045008.RAWGRBX,NHB250807045304.RAWGRC1,2025-08-07 04:40:08,2025-08-07 04:40:08,NHB250807044008.RAWGRBP,Long Range,0.0,2025-08-07 05:40:08,2025-08-07 05:40:07,NHB250807054007.RAWGRCZ,Long Range,1.0,2025-08-07 06:40:08,2025-08-07 06:40:08,NHB250807064008.RAWGRE8,Long Range,0.0,2025-08-07 07:40:08,2025-08-07 07:40:08,NHB250807074008.RAWGRFH,Long Range,0.0
447,2025-08-07 05:00:07,NHB250807050007.RAWGRC4,NHB250807050303.RAWGRC8,NHB250807051007.RAWGRCB,NHB250807051303.RAWGRCF,2025-08-07 05:00:07,2025-08-07 05:00:07,NHB250807050007.RAWGRC4,Long Range,0.0,2025-08-07 06:00:07,2025-08-07 06:00:08,NHB250807060008.RAWGRDD,Long Range,1.0,2025-08-07 07:00:07,2025-08-07 07:00:09,NHB250807070009.RAWGREN,Long Range,2.0,2025-08-07 08:00:07,2025-08-07 08:00:07,NHB250807080007.RAWGRFY,Long Range,0.0
448,2025-08-07 05:20:08,NHB250807052008.RAWGRCJ,NHB250807052303.RAWGRCN,NHB250807053008.RAWGRCS,NHB250807053304.RAWGRCW,2025-08-07 05:20:08,2025-08-07 05:20:08,NHB250807052008.RAWGRCJ,Long Range,0.0,2025-08-07 06:20:08,2025-08-07 06:20:09,NHB250807062009.RAWGRDU,Long Range,1.0,2025-08-07 07:20:08,2025-08-07 07:20:07,NHB250807072007.RAWGRF3,Long Range,1.0,2025-08-07 08:20:08,2025-08-07 08:20:08,NHB250807082008.RAWGRGC,Long Range,0.0
449,2025-08-07 05:40:07,NHB250807054007.RAWGRCZ,NHB250807054305.RAWGRD3,NHB250807055008.RAWGRD6,NHB250807055303.RAWGRDA,2025-08-07 05:40:07,2025-08-07 05:40:07,NHB250807054007.RAWGRCZ,Long Range,0.0,2025-08-07 06:40:07,2025-08-07 06:40:08,NHB250807064008.RAWGRE8,Long Range,1.0,2025-08-07 07:40:07,2025-08-07 07:40:08,NHB250807074008.RAWGRFH,Long Range,1.0,2025-08-07 08:40:07,2025-08-07 08:40:08,NHB250807084008.RAWGRGT,Long Range,1.0
450,2025-08-07 06:00:08,NHB250807060008.RAWGRDD,NHB250807060303.RAWGRDH,NHB250807061007.RAWGRDL,NHB250807061304.RAWGRDR,2025-08-07 06:00:08,2025-08-07 06:00:08,NHB250807060008.RAWGRDD,Long Range,0.0,2025-08-07 07:00:08,2025-08-07 07:00:09,NHB250807070009.RAWGREN,Long Range,1.0,2025-08-07 08:00:08,2025-08-07 08:00:07,NHB250807080007.RAWGRFY,Long Range,1.0,2025-08-07 09:00:08,2025-08-07 09:00:08,NHB250807090008.RAWGRH7,Long Range,0.0
451,2025-08-07 06:20:09,NHB250807062009.RAWGRDU,NHB250807062303.RAWGRDY,NHB250807063008.RAWGRE1,NHB250807063303.RAWGRE5,2025-08-07 06:20:09,2025-08-07 06:20:09,NHB250807062009.RAWGRDU,Long Range,0.0,2025-08-07 07:20:09,2025-08-07 07:20:07,NHB250807072007.RAWGRF3,Long Range,2.0,2025-08-07 08:20:09,2025-08-07 08:20:08,NHB250807082008.RAWGRGC,Long Range,1.0,2025-08-07 09:20:09,2025-08-07 09:20:08,NHB250807092008.RAWGRHM,Long Range,1.0
452,2025-08-07 06:40:08,NHB250807064008.RAWGRE8,NHB250807064303.RAWGREC,NHB250807065007.RAWGREF,NHB250807065303.RAWGREK,2025-08-07 06:40:08,2025-08-07 06:40:08,NHB250807064008.RAWGRE8,Long Range,0.0,2025-08-07 07:40:08,2025-08-07 07:40:08,NHB250807074008.RAWGRFH,Long Range,0.0,2025-08-07 08:40:08,2025-08-07 08:40:08,NHB250807084008.RAWGRGT,Long Range,0.0,2025-08-07 09:40:08,2025-08-07 09:40:08,NHB250807094008.RAWGRJ2,Long Range,0.0
453,2025-08-07 07:00:09,NHB250807070009.RAWGREN,NHB250807070303.RAWGRET,NHB250807071008.RAWGREW,NHB250807071303.RAWGRF0,2025-08-07 07:00:09,2025-08-07 07:00:09,NHB250807070009.RAWGREN,Long Range,0.0,2025-08-07 08:00:09,2025-08-07 08:00:07,NHB250807080007.RAWGRFY,Long Range,2.0,2025-08-07 09:00:09,2025-08-07 09:00:08,NHB250807090008.RAWGRH7,Long Range,1.0,2025-08-07 10:00:09,2025-08-07 10:00:07,NHB250807100007.RAWGRJG,Long Range,2.0
454,2025-08-07 07:20:07,NHB250807072007.RAWGRF3,NHB250807072304.RAWGRF7,NHB250807073008.RAWGRFA,NHB250807073303.RAWGRFE,2025-08-07 07:20:07,2025-08-07 07:20:07,NHB250807072007.RAWGRF3,Long Range,0.0,2025-08-07 08:20:07,2025-08-07 08:20:08,NHB250807082008.RAWGRGC,Long Range,1.0,2025-08-07 09:20:07,2025-08-07 09:20:08,NHB250807092008.RAWGRHM,Long Range,1.0,2025-08-07 10:20:07,2025-08-07 10:20:07,NHB250807102007.RAWGRJX,Long Range,0.0
455,2025-08-07 07:40:08,NHB250807074008.RAWGRFH,NHB250807074304.RAWGRFM,NHB250807075007.RAWGRFR,NHB250807075303.RAWGRFV,2025-08-07 07:40:08,2025-08-07 07:40:08,NHB250807074008.RAWGRFH,Long Range,0.0,2025-08-07 08:40:08,2025-08-07 08:40:08,NHB250807084008.RAWGRGT,Long Range,0.0,2025-08-07 09:40:08,2025-08-07 09:40:08,NHB250807094008.RAWGRJ2,Long Range,0.0,2025-08-07 10:40:08,2025-08-07 10:40:07,NHB250807104007.RAWGRKB,Long Range,1.0
456,2025-08-07 08:00:07,NHB250807080007.RAWGRFY,NHB250807080303.RAWGRG2,NHB250807081007.RAWGRG5,NHB250807081303.RAWGRG9,2025-08-07 08:00:07,2025-08-07 08:00:07,NHB250807080007.RAWGRFY,Long Range,0.0,2025-08-07 09:00:07,2025-08-07 09:00:08,NHB250807090008.RAWGRH7,Long Range,1.0,2025-08-07 10:00:07,2025-08-07 10:00:07,NHB250807100007.RAWGRJG,Long Range,0.0,2025-08-07 11:00:07,2025-08-07 11:00:07,NHB250807110007.RAWGRKS,Long Range,0.0
457,2025-08-07 08:20:08,NHB250807082008.RAWGRGC,NHB250807082304.RAWGRGG,NHB250807083007.RAWGRGK,NHB250807083304.RAWGRGP,2025-08-07 08:20:08,2025-08-07 08:20:08,NHB250807082008.RAWGRGC,Long Range,0.0,2025-08-07 09:20:08,2025-08-07 09:20:08,NHB250807092008.RAWGRHM,Long Range,0.0,2025-08-07 10:20:08,2025-08-07 10:20:07,NHB250807102007.RAWGRJX,Long Range,1.0,2025-08-07 11:20:08,2025-08-07 11:20:07,NHB250807112007.RAWGRL6,Long Range,1.0
458,2025-08-07 08:40:08,NHB250807084008.RAWGRGT,NHB250807084303.RAWGRGX,NHB250807085008.RAWGRH0,NHB250807085304.RAWGRH4,2025-08-07 08:40:08,2025-08-07 08:40:08,NHB250807084008.RAWGRGT,Long Range,0.0,2025-08-07 09:40:08,2025-08-07 09:40:08,NHB250807094008.RAWGRJ2,Long Range,0.0,2025-08-07 10:40:08,2025-08-07 10:40:07,NHB250807104007.RAWGRKB,Long Range,1.0,2025-08-07 11:40:08,2025-08-07 11:40:07,NHB250807114007.RAWGRLL,Long Range,1.0
459,2025-08-07 09:00:08,NHB250807090008.RAWGRH7,NHB250807090304.RAWGRHB,NHB250807091008.RAWGRHE,NHB250807091304.RAWGRHJ,2025-08-07 09:00:08,2025-08-07 09:00:08,NHB250807090008.RAWGRH7,Long Range,0.0,2025-08-07 10:00:08,2025-08-07 10:00:07,NHB250807100007.RAWGRJG,Long Range,1.0,2025-08-07 11:00:08,2025-08-07 11:00:07,NHB250807110007.RAWGRKS,Long Range,1.0,2025-08-07 12:00:08,2025-08-07 12:00:08,NHB250807120008.RAWGRM1,Long Range,0.0
460,2025-08-07 09:20:08,NHB250807092008.RAWGRHM,NHB250807092303.RAWGRHS,NHB250807093007.RAWGRHV,NHB250807093304.RAWGRHZ,2025-08-07 09:20:08,2025-08-07 09:20:08,NHB250807092008.RAWGRHM,Long Range,0.0,2025-08-07 10:20:08,2025-08-07 10:20:07,NHB250807102007.RAWGRJX,Long Range,1.0,2025-08-07 11:20:08,2025-08-07 11:20:07,NHB250807112007.RAWGRL6,Long Range,1.0,2025-08-07 12:20:08,2025-08-07 12:20:08,NHB250807122008.RAWGRMF,Long Range,0.0
461,2025-08-07 09:40:08,NHB250807094008.RAWGRJ2,NHB250807094304.RAWGRJ6,NHB250807095007.RAWGRJ9,NHB250807095304.RAWGRJD,2025-08-07 09:40:08,2025-08-07 09:40:08,NHB250807094008.RAWGRJ2,Long Range,0.0,2025-08-07 10:40:08,2025-08-07 10:40:07,NHB250807104007.RAWGRKB,Long Range,1.0,2025-08-07 11:40:08,2025-08-07 11:40:07,NHB250807114007.RAWGRLL,Long Range,1.0,2025-08-07 12:40:08,2025-08-07 12:40:07,NHB250807124007.RAWGRMW,Long Range,1.0
462,2025-08-07 10:00:07,NHB250807100007.RAWGRJG,NHB250807100304.RAWGRJL,NHB250807101007.RAWGRJP,NHB250807101303.RAWGRJU,2025-08-07 10:00:07,2025-08-07 10:00:07,NHB250807100007.RAWGRJG,Long Range,0.0,2025-08-07 11:00:07,2025-08-07 11:00:07,NHB250807110007.RAWGRKS,Long Range,0.0,2025-08-07 12:00:07,2025-08-07 12:00:08,NHB250807120008.RAWGRM1,Long Range,1.0,2025-08-07 13:00:07,2025-08-07 13:00:08,NHB250807130008.RAWGRNA,Long Range,1.0
463,2025-08-07 10:20:07,NHB250807102007.RAWGRJX,NHB250807102304.RAWGRK1,NHB250807103007.RAWGRK4,NHB250807103303.RAWGRK8,2025-08-07 10:20:07,2025-08-07 10:20:07,NHB250807102007.RAWGRJX,Long Range,0.0,2025-08-07 11:20:07,2025-08-07 11:20:07,NHB250807112007.RAWGRL6,Long Range,0.0,2025-08-07 12:20:07,2025-08-07 12:20:08,NHB250807122008.RAWGRMF,Long Range,1.0,2025-08-07 13:20:07,2025-08-07 13:20:08,NHB250807132008.RAWGRNR,Long Range,1.0
464,2025-08-07 10:40:07,NHB250807104007.RAWGRKB,NHB250807104303.RAWGRKF,NHB250807105009.RAWGRKJ,NHB250807105303.RAWGRKN,2025-08-07 10:40:07,2025-08-07 10:40:07,NHB250807104007.RAWGRKB,Long Range,0.0,2025-08-07 11:40:07,2025-08-07 11:40:07,NHB250807114007.RAWGRLL,Long Range,0.0,2025-08-07 12:40:07,2025-08-07 12:40:07,NHB250807124007.RAWGRMW,Long Range,0.0,2025-08-07 13:40:07,2025-08-07 13:40:09,NHB250807134009.RAWGRP5,Long Range,2.0
465,2025-08-07 11:00:07,NHB250807110007.RAWGRKS,NHB250807110304.RAWGRKW,NHB250807111008.RAWGRKZ,NHB250807111304.RAWGRL3,2025-08-07 11:00:07,2025-08-07 11:00:07,NHB250807110007.RAWGRKS,Long Range,0.0,2025-08-07 12:00:07,2025-08-07 12:00:08,NHB250807120008.RAWGRM1,Long Range,1.0,2025-08-07 13:00:07,2025-08-07 13:00:08,NHB250807130008.RAWGRNA,Long Range,1.0,2025-08-07 14:00:07,2025-08-07 14:00:07,NHB250807140007.RAWGRPK,Long Range,0.0
466,2025-08-07 11:20:07,NHB250807112007.RAWGRL6,NHB250807112303.RAWGRLA,NHB250807113008.RAWGRLD,NHB250807113304.RAWGRLH,2025-08-07 11:20:07,2025-08-07 11:20:07,NHB250807112007.RAWGRL6,Long Range,0.0,2025-08-07 12:20:07,2025-08-07 12:20:08,NHB250807122008.RAWGRMF,Long Range,1.0,2025-08-07 13:20:07,2025-08-07 13:20:08,NHB250807132008.RAWGRNR,Long Range,1.0,2025-08-07 14:20:07,2025-08-07 14:20:08,NHB250807142008.RAWGRR0,Long Range,1.0
467,2025-08-07 11:40:07,NHB250807114007.RAWGRLL,NHB250807114305.RAWGRLR,NHB250807115007.RAWGRLU,NHB250807115303.RAWGRLY,2025-08-07 11:40:07,2025-08-07 11:40:07,NHB250807114007.RAWGRLL,Long Range,0.0,2025-08-07 12:40:07,2025-08-07 12:40:07,NHB250807124007.RAWGRMW,Long Range,0.0,2025-08-07 13:40:07,2025-08-07 13:40:09,NHB250807134009.RAWGRP5,Long Range,2.0,2025-08-07 14:40:07,2025-08-07 14:40:08,NHB250807144008.RAWGRRE,Long Range,1.0
468,2025-08-07 12:00:08,NHB250807120008.RAWGRM1,NHB250807120303.RAWGRM5,NHB250807121008.RAWGRM8,NHB250807121303.RAWGRMC,2025-08-07 12:00:08,2025-08-07 12:00:08,NHB250807120008.RAWGRM1,Long Range,0.0,2025-08-07 13:00:08,2025-08-07 13:00:08,NHB250807130008.RAWGRNA,Long Range,0.0,2025-08-07 14:00:08,2025-08-07 14:00:07,NHB250807140007.RAWGRPK,Long Range,1.0,2025-08-07 15:00:08,2025-08-07 15:00:09,NHB250807150009.RAWGRRV,Long Range,1.0
469,2025-08-07 12:20:08,NHB250807122008.RAWGRMF,NHB250807122303.RAWGRMK,NHB250807123008.RAWGRMN,NHB250807123303.RAWGRMT,2025-08-07 12:20:08,2025-08-07 12:20:08,NHB250807122008.RAWGRMF,Long Range,0.0,2025-08-07 13:20:08,2025-08-07 13:20:08,NHB250807132008.RAWGRNR,Long Range,0.0,2025-08-07 14:20:08,2025-08-07 14:20:08,NHB250807142008.RAWGRR0,Long Range,0.0,2025-08-07 15:20:08,2025-08-07 15:20:07,NHB250807152007.RAWGRS9,Long Range,1.0
470,2025-08-07 12:40:07,NHB250807124007.RAWGRMW,NHB250807124303.RAWGRN0,NHB250807125008.RAWGRN3,NHB250807125304.RAWGRN7,2025-08-07 12:40:07,2025-08-07 12:40:07,NHB250807124007.RAWGRMW,Long Range,0.0,2025-08-07 13:40:07,2025-08-07 13:40:09,NHB250807134009.RAWGRP5,Long Range,2.0,2025-08-07 14:40:07,2025-08-07 14:40:08,NHB250807144008.RAWGRRE,Long Range,1.0,2025-08-07 15:40:07,2025-08-07 15:40:09,NHB250807154009.RAWGRSP,Long Range,2.0
471,2025-08-07 13:00:08,NHB250807130008.RAWGRNA,NHB250807130303.RAWGRNE,NHB250807131008.RAWGRNH,NHB250807131304.RAWGRNM,2025-08-07 13:00:08,2025-08-07 13:00:08,NHB250807130008.RAWGRNA,Long Range,0.0,2025-08-07 14:00:08,2025-08-07 14:00:07,NHB250807140007.RAWGRPK,Long Range,1.0,2025-08-07 15:00:08,2025-08-07 15:00:09,NHB250807150009.RAWGRRV,Long Range,1.0,2025-08-07 16:00:08,2025-08-07 16:00:08,NHB250807160008.RAWGRT4,Long Range,0.0
472,2025-08-07 13:20:08,NHB250807132008.RAWGRNR,NHB250807132303.RAWGRNV,NHB250807133008.RAWGRNY,NHB250807133304.RAWGRP2,2025-08-07 13:20:08,2025-08-07 13:20:08,NHB250807132008.RAWGRNR,Long Range,0.0,2025-08-07 14:20:08,2025-08-07 14:20:08,NHB250807142008.RAWGRR0,Long Range,0.0,2025-08-07 15:20:08,2025-08-07 15:20:07,NHB250807152007.RAWGRS9,Long Range,1.0,2025-08-07 16:20:08,2025-08-07 16:20:07,NHB250807162007.RAWGRTJ,Long Range,1.0
473,2025-08-07 13:40:09,NHB250807134009.RAWGRP5,NHB250807134304.RAWGRP9,NHB250807135007.RAWGRPC,NHB250807135305.RAWGRPG,2025-08-07 13:40:09,2025-08-07 13:40:09,NHB250807134009.RAWGRP5,Long Range,0.0,2025-08-07 14:40:09,2025-08-07 14:40:08,NHB250807144008.RAWGRRE,Long Range,1.0,2025-08-07 15:40:09,2025-08-07 15:40:09,NHB250807154009.RAWGRSP,Long Range,0.0,2025-08-07 16:40:09,2025-08-07 16:40:07,NHB250807164007.RAWGRTZ,Long Range,2.0
474,2025-08-07 14:00:07,NHB250807140007.RAWGRPK,NHB250807140303.RAWGRPP,NHB250807141008.RAWGRPT,NHB250807141304.RAWGRPX,2025-08-07 14:00:07,2025-08-07 14:00:07,NHB250807140007.RAWGRPK,Long Range,0.0,2025-08-07 15:00:07,2025-08-07 15:00:09,NHB250807150009.RAWGRRV,Long Range,2.0,2025-08-07 16:00:07,2025-08-07 16:00:08,NHB250807160008.RAWGRT4,Long Range,1.0,2025-08-07 17:00:07,2025-08-07 17:00:07,NHB250807170007.RAWGRUD,Long Range,0.0
475,2025-08-07 14:20:08,NHB250807142008.RAWGRR0,NHB250807142303.RAWGRR4,NHB250807143008.RAWGRR7,NHB250807143303.RAWGRRB,2025-08-07 14:20:08,2025-08-07 14:20:08,NHB250807142008.RAWGRR0,Long Range,0.0,2025-08-07 15:20:08,2025-08-07 15:20:07,NHB250807152007.RAWGRS9,Long Range,1.0,2025-08-07 16:20:08,2025-08-07 16:20:07,NHB250807162007.RAWGRTJ,Long Range,1.0,2025-08-07 17:20:08,2025-08-07 17:20:08,NHB250807172008.RAWGRUU,Long Range,0.0
