filename,timestamp,mode,nsweeps,weighted_dbz,weather_class
NHB250810155008.RAWGUJJ,2025-08-10 15:50:08,Long Range,4,34.6,Light rain
NHB250810155303.RAWGUJN,2025-08-10 15:53:03,Short Range,8,29.84,Clear
NHB250810160007.RAWGUJS,2025-08-10 16:00:07,Long Range,4,36.29,Light rain
NHB250810160303.RAWGUJW,2025-08-10 16:03:03,Short Range,8,31.08,Light rain
NHB250810161008.RAWGUJZ,2025-08-10 16:10:08,Long Range,4,36.52,Light rain
NHB250810161304.RAWGUK3,2025-08-10 16:13:04,Short Range,8,31.68,Light rain
NHB250810162008.RAWGUK6,2025-08-10 16:20:08,Long Range,4,37.06,Light rain
NHB250810162303.RAWGUKA,2025-08-10 16:23:03,Short Range,8,30.97,Light rain
NHB250810163007.RAWGUKD,2025-08-10 16:30:07,Long Range,4,36.88,Light rain
NHB250810163304.RAWGUKH,2025-08-10 16:33:04,Short Range,8,27.95,Clear
NHB250810164008.RAWGUKL,2025-08-10 16:40:08,Long Range,4,37.07,Light rain
NHB250810164304.RAWGUKR,2025-08-10 16:43:04,Short Range,8,26.12,Clear
NHB250810165008.RAWGUKU,2025-08-10 16:50:08,Long Range,4,37.31,Light rain
NHB250810165303.RAWGUKY,2025-08-10 16:53:03,Short Range,8,24.69,Clear
NHB250810170008.RAWGUL1,2025-08-10 17:00:08,Long Range,4,37.32,Light rain
NHB250810170303.RAWGUL5,2025-08-10 17:03:03,Short Range,8,24.47,Clear
NHB250810171007.RAWGUL8,2025-08-10 17:10:07,Long Range,4,37.27,Light rain
NHB250810171304.RAWGULC,2025-08-10 17:13:04,Short Range,8,25.45,Clear
NHB250810172007.RAWGULF,2025-08-10 17:20:07,Long Range,4,37.17,Light rain
NHB250810172303.RAWGULK,2025-08-10 17:23:03,Short Range,8,24.6,Clear
NHB250810173009.RAWGULN,2025-08-10 17:30:09,Long Range,4,37.58,Light rain
NHB250810173303.RAWGULT,2025-08-10 17:33:03,Short Range,8,24.09,Clear
NHB250810174007.RAWGULW,2025-08-10 17:40:07,Long Range,4,38.02,Light rain
NHB250810174304.RAWGUM0,2025-08-10 17:43:04,Short Range,8,24.92,Clear
NHB250810175007.RAWGUM3,2025-08-10 17:50:07,Long Range,4,37.97,Light rain
NHB250810175304.RAWGUM7,2025-08-10 17:53:04,Short Range,8,24.45,Clear
NHB250810180008.RAWGUMA,2025-08-10 18:00:08,Long Range,4,37.58,Light rain
NHB250810180304.RAWGUME,2025-08-10 18:03:04,Short Range,8,25.1,Clear
NHB250810181008.RAWGUMH,2025-08-10 18:10:08,Long Range,4,37.66,Light rain
NHB250810181304.RAWGUMM,2025-08-10 18:13:04,Short Range,8,24.13,Clear
NHB250810182008.RAWGUMR,2025-08-10 18:20:08,Long Range,4,36.95,Light rain
NHB250810182303.RAWGUMV,2025-08-10 18:23:03,Short Range,8,23.37,Clear
NHB250810183008.RAWGUMY,2025-08-10 18:30:08,Long Range,4,36.75,Light rain
NHB250810183303.RAWGUN2,2025-08-10 18:33:03,Short Range,8,21.89,Clear
NHB250810184007.RAWGUN5,2025-08-10 18:40:07,Long Range,4,36.66,Light rain
NHB250810184303.RAWGUN9,2025-08-10 18:43:03,Short Range,8,22.33,Clear
NHB250810185008.RAWGUNC,2025-08-10 18:50:08,Long Range,4,37.74,Light rain
NHB250810185303.RAWGUNG,2025-08-10 18:53:03,Short Range,8,23.15,Clear
NHB250810190007.RAWGUNK,2025-08-10 19:00:07,Long Range,4,37.28,Light rain
NHB250810190303.RAWGUNP,2025-08-10 19:03:03,Short Range,8,22.78,Clear
NHB250810191008.RAWGUNT,2025-08-10 19:10:08,Long Range,4,38.55,Light rain
NHB250810191304.RAWGUNX,2025-08-10 19:13:04,Short Range,8,22.93,Clear
NHB250810192007.RAWGUP0,2025-08-10 19:20:07,Long Range,4,38.1,Light rain
NHB250810192304.RAWGUP4,2025-08-10 19:23:04,Short Range,8,23.07,Clear
NHB250810193008.RAWGUP7,2025-08-10 19:30:08,Long Range,4,38.21,Light rain
NHB250810193304.RAWGUPB,2025-08-10 19:33:04,Short Range,8,25.08,Clear
NHB250810194007.RAWGUPE,2025-08-10 19:40:07,Long Range,4,37.93,Light rain
NHB250810194303.RAWGUPJ,2025-08-10 19:43:03,Short Range,8,25.55,Clear
NHB250810195007.RAWGUPM,2025-08-10 19:50:07,Long Range,4,38.17,Light rain
NHB250810195303.RAWGUPS,2025-08-10 19:53:03,Short Range,8,26.18,Clear
NHB250810200008.RAWGUPV,2025-08-10 20:00:08,Long Range,4,37.33,Light rain
NHB250810200304.RAWGUPZ,2025-08-10 20:03:04,Short Range,8,25.75,Clear
NHB250810201007.RAWGUR2,2025-08-10 20:10:07,Long Range,4,36.98,Light rain
NHB250810201303.RAWGUR6,2025-08-10 20:13:03,Short Range,8,25.44,Clear
NHB250810202007.RAWGUR9,2025-08-10 20:20:07,Long Range,4,37.19,Light rain
NHB250810202304.RAWGURD,2025-08-10 20:23:04,Short Range,8,25.08,Clear
NHB250810203008.RAWGURG,2025-08-10 20:30:08,Long Range,4,36.96,Light rain
NHB250810203304.RAWGURL,2025-08-10 20:33:04,Short Range,8,24.05,Clear
NHB250810204008.RAWGURP,2025-08-10 20:40:08,Long Range,4,37.89,Light rain
NHB250810204303.RAWGURU,2025-08-10 20:43:03,Short Range,8,25.25,Clear
NHB250810205008.RAWGURX,2025-08-10 20:50:08,Long Range,4,37.99,Light rain
NHB250810205303.RAWGUS1,2025-08-10 20:53:03,Short Range,8,25.16,Clear
NHB250810210008.RAWGUS4,2025-08-10 21:00:08,Long Range,4,37.63,Light rain
NHB250810210304.RAWGUS8,2025-08-10 21:03:04,Short Range,8,24.43,Clear
NHB250810211009.RAWGUSB,2025-08-10 21:10:09,Long Range,4,37.29,Light rain
NHB250810211303.RAWGUSF,2025-08-10 21:13:03,Short Range,8,24.74,Clear
NHB250810212008.RAWGUSJ,2025-08-10 21:20:08,Long Range,4,38.0,Light rain
NHB250810212303.RAWGUSN,2025-08-10 21:23:03,Short Range,8,25.86,Clear
NHB250810213007.RAWGUSS,2025-08-10 21:30:07,Long Range,4,38.1,Light rain
NHB250810213304.RAWGUSW,2025-08-10 21:33:04,Short Range,8,25.46,Clear
NHB250810214007.RAWGUSZ,2025-08-10 21:40:07,Long Range,4,37.48,Light rain
NHB250810214303.RAWGUT3,2025-08-10 21:43:03,Short Range,8,24.83,Clear
NHB250810215007.RAWGUT6,2025-08-10 21:50:07,Long Range,4,36.52,Light rain
NHB250810215304.RAWGUTA,2025-08-10 21:53:04,Short Range,8,24.85,Clear
NHB250810220007.RAWGUTD,2025-08-10 22:00:07,Long Range,4,35.91,Light rain
NHB250810220303.RAWGUTH,2025-08-10 22:03:03,Short Range,8,24.54,Clear
NHB250810221008.RAWGUTL,2025-08-10 22:10:08,Long Range,4,34.84,Light rain
NHB250810221304.RAWGUTR,2025-08-10 22:13:04,Short Range,8,23.69,Clear
NHB250810222008.RAWGUTU,2025-08-10 22:20:08,Long Range,4,34.3,Light rain
NHB250810222303.RAWGUTY,2025-08-10 22:23:03,Short Range,8,23.51,Clear
NHB250810223007.RAWGUU1,2025-08-10 22:30:07,Long Range,4,34.76,Light rain
NHB250810223303.RAWGUU5,2025-08-10 22:33:03,Short Range,8,25.41,Clear
NHB250810224007.RAWGUU8,2025-08-10 22:40:07,Long Range,4,34.53,Light rain
NHB250810224303.RAWGUUC,2025-08-10 22:43:03,Short Range,8,26.71,Clear
NHB250810225008.RAWGUUF,2025-08-10 22:50:08,Long Range,4,32.7,Light rain
NHB250810225303.RAWGUUK,2025-08-10 22:53:03,Short Range,8,26.4,Clear
NHB250810230008.RAWGUUN,2025-08-10 23:00:08,Long Range,4,32.9,Light rain
NHB250810230303.RAWGUUT,2025-08-10 23:03:03,Short Range,8,26.65,Clear
NHB250810231007.RAWGUUW,2025-08-10 23:10:07,Long Range,4,31.71,Light rain
NHB250810231303.RAWGUV0,2025-08-10 23:13:03,Short Range,8,26.91,Clear
NHB250810232007.RAWGUV3,2025-08-10 23:20:07,Long Range,4,31.09,Light rain
NHB250810232304.RAWGUV7,2025-08-10 23:23:04,Short Range,8,25.73,Clear
NHB250810233007.RAWGUVA,2025-08-10 23:30:07,Long Range,4,29.79,Clear
NHB250810233303.RAWGUVE,2025-08-10 23:33:03,Short Range,8,25.56,Clear
NHB250810234007.RAWGUVH,2025-08-10 23:40:07,Long Range,4,29.35,Clear
NHB250810234304.RAWGUVM,2025-08-10 23:43:04,Short Range,8,25.64,Clear
NHB250810235008.RAWGUVR,2025-08-10 23:50:08,Long Range,4,29.58,Clear
NHB250810235304.RAWGUVV,2025-08-10 23:53:04,Short Range,8,25.82,Clear
NHB250811000008.RAWGUVY,2025-08-11 00:00:08,Long Range,4,28.61,Clear
NHB250811000304.RAWGUW2,2025-08-11 00:03:04,Short Range,8,26.08,Clear
NHB250811001007.RAWGUW5,2025-08-11 00:10:07,Long Range,4,28.7,Clear
NHB250811001304.RAWGUW9,2025-08-11 00:13:04,Short Range,8,26.73,Clear
NHB250811002008.RAWGUWC,2025-08-11 00:20:08,Long Range,4,28.66,Clear
NHB250811002303.RAWGUWG,2025-08-11 00:23:03,Short Range,8,27.15,Clear
NHB250811003008.RAWGUWK,2025-08-11 00:30:08,Long Range,4,27.43,Clear
NHB250811003304.RAWGUWP,2025-08-11 00:33:04,Short Range,8,26.92,Clear
NHB250811004008.RAWGUWT,2025-08-11 00:40:08,Long Range,4,28.08,Clear
NHB250811004304.RAWGUWX,2025-08-11 00:43:04,Short Range,8,26.65,Clear
NHB250811005008.RAWGUX0,2025-08-11 00:50:08,Long Range,4,28.45,Clear
NHB250811005303.RAWGUX4,2025-08-11 00:53:03,Short Range,8,27.11,Clear
NHB250811010008.RAWGUX7,2025-08-11 01:00:08,Long Range,4,28.12,Clear
NHB250811010303.RAWGUXB,2025-08-11 01:03:03,Short Range,8,27.18,Clear
NHB250811011008.RAWGUXE,2025-08-11 01:10:08,Long Range,4,28.5,Clear
NHB250811011304.RAWGUXJ,2025-08-11 01:13:04,Short Range,8,28.59,Clear
NHB250811012008.RAWGUXM,2025-08-11 01:20:08,Long Range,4,28.49,Clear
NHB250811012303.RAWGUXS,2025-08-11 01:23:03,Short Range,8,28.64,Clear
NHB250811013007.RAWGUXV,2025-08-11 01:30:07,Long Range,4,28.44,Clear
NHB250811013303.RAWGUXZ,2025-08-11 01:33:03,Short Range,8,30.43,Light rain
NHB250811014008.RAWGUY2,2025-08-11 01:40:08,Long Range,4,29.57,Clear
NHB250811014303.RAWGUY6,2025-08-11 01:43:03,Short Range,8,32.38,Light rain
NHB250811015008.RAWGUY9,2025-08-11 01:50:08,Long Range,4,30.09,Light rain
NHB250811015304.RAWGUYD,2025-08-11 01:53:04,Short Range,8,31.92,Light rain
NHB250811020008.RAWGUYG,2025-08-11 02:00:08,Long Range,4,28.7,Clear
NHB250811020303.RAWGUYL,2025-08-11 02:03:03,Short Range,8,28.87,Clear
NHB250811021007.RAWGUYP,2025-08-11 02:10:07,Long Range,4,29.1,Clear
NHB250811021304.RAWGUYU,2025-08-11 02:13:04,Short Range,8,29.45,Clear
NHB250811022008.RAWGUYX,2025-08-11 02:20:08,Long Range,4,28.0,Clear
NHB250811022303.RAWGUZ1,2025-08-11 02:23:03,Short Range,8,28.49,Clear
NHB250811023008.RAWGUZ4,2025-08-11 02:30:08,Long Range,4,27.66,Clear
NHB250811023303.RAWGUZ8,2025-08-11 02:33:03,Short Range,8,28.06,Clear
NHB250811024008.RAWGUZB,2025-08-11 02:40:08,Long Range,4,30.11,Light rain
NHB250811024304.RAWGUZF,2025-08-11 02:43:04,Short Range,8,28.17,Clear
NHB250811025008.RAWGUZJ,2025-08-11 02:50:08,Long Range,4,35.14,Light rain
NHB250811025304.RAWGUZN,2025-08-11 02:53:04,Short Range,8,28.32,Clear
NHB250811030008.RAWGUZS,2025-08-11 03:00:08,Long Range,4,31.94,Light rain
NHB250811030303.RAWGUZW,2025-08-11 03:03:03,Short Range,8,29.47,Clear
NHB250811031007.RAWGUZZ,2025-08-11 03:10:07,Long Range,4,29.44,Clear
NHB250811031303.RAWGV03,2025-08-11 03:13:03,Short Range,8,30.1,Light rain
NHB250811032007.RAWGV06,2025-08-11 03:20:07,Long Range,4,30.16,Light rain
NHB250811032303.RAWGV0A,2025-08-11 03:23:03,Short Range,8,31.62,Light rain
NHB250811033008.RAWGV0D,2025-08-11 03:30:08,Long Range,4,32.47,Light rain
NHB250811033303.RAWGV0H,2025-08-11 03:33:03,Short Range,8,30.83,Light rain
NHB250811034008.RAWGV0L,2025-08-11 03:40:08,Long Range,4,31.28,Light rain
NHB250811034303.RAWGV0R,2025-08-11 03:43:03,Short Range,8,30.92,Light rain
NHB250811035008.RAWGV0U,2025-08-11 03:50:08,Long Range,4,32.89,Light rain
NHB250811035304.RAWGV0Y,2025-08-11 03:53:04,Short Range,8,32.87,Light rain
NHB250811040008.RAWGV11,2025-08-11 04:00:08,Long Range,4,34.2,Light rain
NHB250811040304.RAWGV15,2025-08-11 04:03:04,Short Range,8,32.73,Light rain
NHB250811041007.RAWGV18,2025-08-11 04:10:07,Long Range,4,33.2,Light rain
NHB250811041303.RAWGV1C,2025-08-11 04:13:03,Short Range,8,32.9,Light rain
NHB250811042008.RAWGV1F,2025-08-11 04:20:08,Long Range,4,36.05,Light rain
NHB250811042304.RAWGV1K,2025-08-11 04:23:04,Short Range,8,37.02,Light rain
NHB250811043009.RAWGV1N,2025-08-11 04:30:09,Long Range,4,40.21,Moderate rain
NHB250811043303.RAWGV1T,2025-08-11 04:33:03,Short Range,8,37.19,Light rain
NHB250811044007.RAWGV1W,2025-08-11 04:40:07,Long Range,4,40.41,Moderate rain
NHB250811044304.RAWGV20,2025-08-11 04:43:04,Short Range,8,39.27,Light rain
NHB250811045007.RAWGV23,2025-08-11 04:50:07,Long Range,4,38.86,Light rain
NHB250811045303.RAWGV27,2025-08-11 04:53:03,Short Range,8,40.86,Moderate rain
NHB250811050007.RAWGV2A,2025-08-11 05:00:07,Long Range,4,40.83,Moderate rain
NHB250811050303.RAWGV2E,2025-08-11 05:03:03,Short Range,8,41.01,Moderate rain
NHB250811051007.RAWGV2H,2025-08-11 05:10:07,Long Range,4,40.48,Moderate rain
NHB250811051303.RAWGV2M,2025-08-11 05:13:03,Short Range,8,42.77,Moderate rain
NHB250811052007.RAWGV2R,2025-08-11 05:20:07,Long Range,4,42.31,Moderate rain
NHB250811052304.RAWGV2V,2025-08-11 05:23:04,Short Range,8,44.42,Moderate rain
NHB250811053008.RAWGV2Y,2025-08-11 05:30:08,Long Range,4,43.12,Moderate rain
NHB250811053304.RAWGV32,2025-08-11 05:33:04,Short Range,8,46.27,Moderate rain
NHB250811054007.RAWGV35,2025-08-11 05:40:07,Long Range,4,44.55,Moderate rain
NHB250811054304.RAWGV39,2025-08-11 05:43:04,Short Range,8,47.53,Heavy rain
NHB250811055009.RAWGV3C,2025-08-11 05:50:09,Long Range,4,45.79,Moderate rain
NHB250811055303.RAWGV3G,2025-08-11 05:53:03,Short Range,8,49.81,Heavy rain
NHB250811060007.RAWGV3K,2025-08-11 06:00:07,Long Range,4,47.12,Moderate rain
NHB250811060304.RAWGV3P,2025-08-11 06:03:04,Short Range,8,51.04,Heavy rain
NHB250811061008.RAWGV3T,2025-08-11 06:10:08,Long Range,4,48.35,Heavy rain
NHB250811061303.RAWGV3X,2025-08-11 06:13:03,Short Range,8,54.59,Heavy rain
NHB250811062007.RAWGV40,2025-08-11 06:20:07,Long Range,4,50.04,Heavy rain
NHB250811062303.RAWGV44,2025-08-11 06:23:03,Short Range,8,54.46,Heavy rain
NHB250811063008.RAWGV47,2025-08-11 06:30:08,Long Range,4,50.04,Heavy rain
NHB250811063304.RAWGV4B,2025-08-11 06:33:04,Short Range,8,54.52,Heavy rain
NHB250811064008.RAWGV4E,2025-08-11 06:40:08,Long Range,4,51.4,Heavy rain
NHB250811064303.RAWGV4J,2025-08-11 06:43:03,Short Range,8,56.15,Very heavy rain
NHB250811065008.RAWGV4M,2025-08-11 06:50:08,Long Range,4,50.41,Heavy rain
NHB250811065303.RAWGV4S,2025-08-11 06:53:03,Short Range,8,55.4,Very heavy rain
NHB250811070007.RAWGV4V,2025-08-11 07:00:07,Long Range,4,52.79,Heavy rain
NHB250811070304.RAWGV4Z,2025-08-11 07:03:04,Short Range,8,57.16,Very heavy rain
NHB250811071008.RAWGV52,2025-08-11 07:10:08,Long Range,4,52.82,Heavy rain
NHB250811071304.RAWGV56,2025-08-11 07:13:04,Short Range,8,53.32,Heavy rain
NHB250811072008.RAWGV59,2025-08-11 07:20:08,Long Range,4,50.71,Heavy rain
NHB250811072303.RAWGV5D,2025-08-11 07:23:03,Short Range,8,54.75,Heavy rain
NHB250811073007.RAWGV5G,2025-08-11 07:30:07,Long Range,4,52.91,Heavy rain
NHB250811073304.RAWGV5L,2025-08-11 07:33:04,Short Range,8,56.99,Very heavy rain
NHB250811074008.RAWGV5P,2025-08-11 07:40:08,Long Range,4,52.77,Heavy rain
NHB250811074303.RAWGV5U,2025-08-11 07:43:03,Short Range,8,55.97,Very heavy rain
NHB250811075008.RAWGV5X,2025-08-11 07:50:08,Long Range,4,52.5,Heavy rain
NHB250811075304.RAWGV61,2025-08-11 07:53:04,Short Range,8,55.04,Very heavy rain
NHB250811080008.RAWGV64,2025-08-11 08:00:08,Long Range,4,51.98,Heavy rain
NHB250811080303.RAWGV68,2025-08-11 08:03:03,Short Range,8,54.79,Heavy rain
NHB250811081007.RAWGV6B,2025-08-11 08:10:07,Long Range,4,52.8,Heavy rain
NHB250811081304.RAWGV6F,2025-08-11 08:13:04,Short Range,8,54.71,Heavy rain
NHB250811082007.RAWGV6J,2025-08-11 08:20:07,Long Range,4,52.91,Heavy rain
NHB250811082304.RAWGV6N,2025-08-11 08:23:04,Short Range,8,55.53,Very heavy rain
NHB250811083008.RAWGV6S,2025-08-11 08:30:08,Long Range,4,53.03,Heavy rain
NHB250811083303.RAWGV6W,2025-08-11 08:33:03,Short Range,8,54.17,Heavy rain
NHB250811084007.RAWGV6Z,2025-08-11 08:40:07,Long Range,4,53.47,Heavy rain
NHB250811084303.RAWGV73,2025-08-11 08:43:03,Short Range,8,54.63,Heavy rain
NHB250811085007.RAWGV76,2025-08-11 08:50:07,Long Range,4,53.7,Heavy rain
NHB250811085304.RAWGV7A,2025-08-11 08:53:04,Short Range,8,55.24,Very heavy rain
NHB250811090008.RAWGV7D,2025-08-11 09:00:08,Long Range,4,54.26,Heavy rain
NHB250811090303.RAWGV7H,2025-08-11 09:03:03,Short Range,8,55.07,Very heavy rain
NHB250811091008.RAWGV7L,2025-08-11 09:10:08,Long Range,4,53.96,Heavy rain
NHB250811091304.RAWGV7R,2025-08-11 09:13:04,Short Range,8,55.13,Very heavy rain
NHB250811092008.RAWGV7U,2025-08-11 09:20:08,Long Range,4,53.44,Heavy rain
NHB250811092304.RAWGV7Y,2025-08-11 09:23:04,Short Range,8,54.39,Heavy rain
NHB250811093007.RAWGV81,2025-08-11 09:30:07,Long Range,4,52.72,Heavy rain
NHB250811093303.RAWGV85,2025-08-11 09:33:03,Short Range,8,53.27,Heavy rain
NHB250811094008.RAWGV88,2025-08-11 09:40:08,Long Range,4,51.76,Heavy rain
NHB250811094304.RAWGV8C,2025-08-11 09:43:04,Short Range,8,52.48,Heavy rain
NHB250811095007.RAWGV8F,2025-08-11 09:50:07,Long Range,4,50.53,Heavy rain
NHB250811095304.RAWGV8K,2025-08-11 09:53:04,Short Range,8,52.9,Heavy rain
NHB250811100008.RAWGV8N,2025-08-11 10:00:08,Long Range,4,50.43,Heavy rain
NHB250811100304.RAWGV8T,2025-08-11 10:03:04,Short Range,8,51.92,Heavy rain
NHB250811101007.RAWGV8W,2025-08-11 10:10:07,Long Range,4,49.9,Heavy rain
NHB250811101303.RAWGV90,2025-08-11 10:13:03,Short Range,8,50.4,Heavy rain
NHB250811102007.RAWGV93,2025-08-11 10:20:07,Long Range,4,48.41,Heavy rain
NHB250811102303.RAWGV97,2025-08-11 10:23:03,Short Range,8,47.78,Heavy rain
NHB250811103008.RAWGV9A,2025-08-11 10:30:08,Long Range,4,47.77,Heavy rain
NHB250811103303.RAWGV9E,2025-08-11 10:33:03,Short Range,8,47.81,Heavy rain
NHB250811104008.RAWGV9H,2025-08-11 10:40:08,Long Range,4,46.41,Moderate rain
NHB250811104304.RAWGV9M,2025-08-11 10:43:04,Short Range,8,48.55,Heavy rain
NHB250811105008.RAWGV9R,2025-08-11 10:50:08,Long Range,4,49.37,Heavy rain
NHB250811105304.RAWGV9V,2025-08-11 10:53:04,Short Range,8,50.87,Heavy rain
NHB250811110008.RAWGV9Y,2025-08-11 11:00:08,Long Range,4,48.7,Heavy rain
NHB250811110303.RAWGVA2,2025-08-11 11:03:03,Short Range,8,49.73,Heavy rain
NHB250811111007.RAWGVA5,2025-08-11 11:10:07,Long Range,4,48.41,Heavy rain
NHB250811111304.RAWGVA9,2025-08-11 11:13:04,Short Range,8,48.3,Heavy rain
NHB250811112007.RAWGVAC,2025-08-11 11:20:07,Long Range,4,47.43,Moderate rain
NHB250811112303.RAWGVAG,2025-08-11 11:23:03,Short Range,8,48.14,Heavy rain
NHB250811113007.RAWGVAK,2025-08-11 11:30:07,Long Range,4,46.92,Moderate rain
NHB250811113303.RAWGVAP,2025-08-11 11:33:03,Short Range,8,47.91,Heavy rain
NHB250811114008.RAWGVAT,2025-08-11 11:40:08,Long Range,4,46.37,Moderate rain
NHB250811114304.RAWGVAX,2025-08-11 11:43:04,Short Range,8,48.0,Heavy rain
NHB250811115008.RAWGVB0,2025-08-11 11:50:08,Long Range,4,46.28,Moderate rain
NHB250811115304.RAWGVB4,2025-08-11 11:53:04,Short Range,8,47.99,Heavy rain
NHB250811120008.RAWGVB7,2025-08-11 12:00:08,Long Range,4,46.02,Moderate rain
NHB250811120303.RAWGVBB,2025-08-11 12:03:03,Short Range,8,47.38,Moderate rain
NHB250811121007.RAWGVBE,2025-08-11 12:10:07,Long Range,4,45.22,Moderate rain
NHB250811121304.RAWGVBJ,2025-08-11 12:13:04,Short Range,8,47.42,Moderate rain
NHB250811122007.RAWGVBM,2025-08-11 12:20:07,Long Range,4,45.23,Moderate rain
NHB250811122304.RAWGVBS,2025-08-11 12:23:04,Short Range,8,50.45,Heavy rain
NHB250811123008.RAWGVBV,2025-08-11 12:30:08,Long Range,4,48.08,Heavy rain
NHB250811123304.RAWGVBZ,2025-08-11 12:33:04,Short Range,8,52.98,Heavy rain
NHB250811124008.RAWGVC2,2025-08-11 12:40:08,Long Range,4,48.78,Heavy rain
NHB250811124304.RAWGVC6,2025-08-11 12:43:04,Short Range,8,53.36,Heavy rain
NHB250811125008.RAWGVC9,2025-08-11 12:50:08,Long Range,4,49.65,Heavy rain
NHB250811125303.RAWGVCD,2025-08-11 12:53:03,Short Range,8,53.6,Heavy rain
NHB250811130007.RAWGVCG,2025-08-11 13:00:07,Long Range,4,50.81,Heavy rain
NHB250811130303.RAWGVCL,2025-08-11 13:03:03,Short Range,8,54.53,Heavy rain
NHB250811131008.RAWGVCP,2025-08-11 13:10:08,Long Range,4,51.8,Heavy rain
NHB250811131303.RAWGVCU,2025-08-11 13:13:03,Short Range,8,53.62,Heavy rain
NHB250811132007.RAWGVCX,2025-08-11 13:20:07,Long Range,4,50.91,Heavy rain
NHB250811132303.RAWGVD1,2025-08-11 13:23:03,Short Range,8,52.11,Heavy rain
NHB250811133008.RAWGVD4,2025-08-11 13:30:08,Long Range,4,49.68,Heavy rain
NHB250811133304.RAWGVD8,2025-08-11 13:33:04,Short Range,8,49.64,Heavy rain
NHB250811134007.RAWGVDB,2025-08-11 13:40:07,Long Range,4,45.71,Moderate rain
NHB250811134304.RAWGVDF,2025-08-11 13:43:04,Short Range,8,47.06,Moderate rain
NHB250811135007.RAWGVDJ,2025-08-11 13:50:07,Long Range,4,43.46,Moderate rain
NHB250811135304.RAWGVDN,2025-08-11 13:53:04,Short Range,8,45.66,Moderate rain
NHB250811140007.RAWGVDS,2025-08-11 14:00:07,Long Range,4,42.29,Moderate rain
NHB250811140303.RAWGVDW,2025-08-11 14:03:03,Short Range,8,44.58,Moderate rain
NHB250811141008.RAWGVDZ,2025-08-11 14:10:08,Long Range,4,42.93,Moderate rain
NHB250811141303.RAWGVE3,2025-08-11 14:13:03,Short Range,8,45.11,Moderate rain
NHB250811142007.RAWGVE6,2025-08-11 14:20:07,Long Range,4,43.28,Moderate rain
NHB250811142303.RAWGVEA,2025-08-11 14:23:03,Short Range,8,44.69,Moderate rain
NHB250811143008.RAWGVED,2025-08-11 14:30:08,Long Range,4,42.53,Moderate rain
NHB250811143303.RAWGVEH,2025-08-11 14:33:03,Short Range,8,43.98,Moderate rain
NHB250811144007.RAWGVEL,2025-08-11 14:40:07,Long Range,4,41.49,Moderate rain
NHB250811144303.RAWGVER,2025-08-11 14:43:03,Short Range,8,42.75,Moderate rain
NHB250811145007.RAWGVEU,2025-08-11 14:50:07,Long Range,4,40.43,Moderate rain
NHB250811145304.RAWGVEY,2025-08-11 14:53:04,Short Range,8,41.95,Moderate rain
NHB250811150008.RAWGVF1,2025-08-11 15:00:08,Long Range,4,40.24,Moderate rain
NHB250811150303.RAWGVF5,2025-08-11 15:03:03,Short Range,8,42.2,Moderate rain
NHB250811151007.RAWGVF8,2025-08-11 15:10:07,Long Range,4,39.63,Light rain
NHB250811151303.RAWGVFC,2025-08-11 15:13:03,Short Range,8,40.88,Moderate rain
NHB250811152008.RAWGVFF,2025-08-11 15:20:08,Long Range,4,38.34,Light rain
NHB250811152304.RAWGVFK,2025-08-11 15:23:04,Short Range,8,37.87,Light rain
NHB250811153008.RAWGVFN,2025-08-11 15:30:08,Long Range,4,38.89,Light rain
NHB250811153304.RAWGVFT,2025-08-11 15:33:04,Short Range,8,36.68,Light rain
NHB250811154008.RAWGVFW,2025-08-11 15:40:08,Long Range,4,38.54,Light rain
NHB250811154304.RAWGVG0,2025-08-11 15:43:04,Short Range,8,36.31,Light rain
NHB250811155008.RAWGVG3,2025-08-11 15:50:08,Long Range,4,37.68,Light rain
NHB250811155304.RAWGVG7,2025-08-11 15:53:04,Short Range,8,34.61,Light rain
NHB250811160007.RAWGVGA,2025-08-11 16:00:07,Long Range,4,37.57,Light rain
NHB250811160303.RAWGVGE,2025-08-11 16:03:03,Short Range,8,32.12,Light rain
NHB250811161007.RAWGVGH,2025-08-11 16:10:07,Long Range,4,38.79,Light rain
NHB250811161304.RAWGVGM,2025-08-11 16:13:04,Short Range,8,29.67,Clear
NHB250811162007.RAWGVGR,2025-08-11 16:20:07,Long Range,4,38.34,Light rain
NHB250811162305.RAWGVGV,2025-08-11 16:23:05,Short Range,8,28.41,Clear
NHB250811163008.RAWGVGY,2025-08-11 16:30:08,Long Range,4,38.59,Light rain
NHB250811163303.RAWGVH2,2025-08-11 16:33:03,Short Range,8,26.49,Clear
NHB250811164008.RAWGVH5,2025-08-11 16:40:08,Long Range,4,39.45,Light rain
NHB250811164304.RAWGVH9,2025-08-11 16:43:04,Short Range,8,26.16,Clear
NHB250811165008.RAWGVHC,2025-08-11 16:50:08,Long Range,4,39.76,Light rain
NHB250811165303.RAWGVHG,2025-08-11 16:53:03,Short Range,8,25.41,Clear
NHB250811170008.RAWGVHK,2025-08-11 17:00:08,Long Range,4,39.66,Light rain
NHB250811170303.RAWGVHP,2025-08-11 17:03:03,Short Range,8,23.5,Clear
NHB250811171008.RAWGVHT,2025-08-11 17:10:08,Long Range,4,39.1,Light rain
NHB250811171303.RAWGVHX,2025-08-11 17:13:03,Short Range,8,22.76,Clear
