group_id,t0,file_t0,t3,file_t3,t10,file_t10,t13,file_t13
780,2025-08-11 20:00:07,NHB250811200007.RAWGVMD,2025-08-11 20:03:04,NHB250811200304.RAWGVMH,2025-08-11 20:10:08,NHB250811201008.RAWGVML,2025-08-11 20:13:03,NHB250811201303.RAWGVMR
781,2025-08-11 20:20:07,NHB250811202007.RAWGVMU,2025-08-11 20:23:03,NHB250811202303.RAWGVMY,2025-08-11 20:30:08,NHB250811203008.RAWGVN1,2025-08-11 20:33:03,NHB250811203303.RAWGVN5
782,2025-08-11 20:40:07,NHB250811204007.RAWGVN8,2025-08-11 20:43:03,NHB250811204303.RAWGVNC,2025-08-11 20:50:08,NHB250811205008.RAWGVNF,2025-08-11 20:53:03,NHB250811205303.RAWGVNK
783,2025-08-11 21:00:08,NHB250811210008.RAWGVNN,2025-08-11 21:03:03,NHB250811210303.RAWGVNT,2025-08-11 21:10:07,NHB250811211007.RAWGVNW,2025-08-11 21:13:04,NHB250811211304.RAWGVP0
784,2025-08-11 21:20:07,NHB250811212007.RAWGVP3,2025-08-11 21:23:03,NHB250811212303.RAWGVP7,2025-08-11 21:30:08,NHB250811213008.RAWGVPA,2025-08-11 21:33:03,NHB250811213303.RAWGVPE
785,2025-08-11 21:40:08,NHB250811214008.RAWGVPH,2025-08-11 21:43:03,NHB250811214303.RAWGVPM,2025-08-11 21:50:08,NHB250811215008.RAWGVPR,2025-08-11 21:53:04,NHB250811215304.RAWGVPV
786,2025-08-11 22:00:07,NHB250811220007.RAWGVPY,2025-08-11 22:03:04,NHB250811220304.RAWGVR2,2025-08-11 22:10:08,NHB250811221008.RAWGVR5,2025-08-11 22:13:04,NHB250811221304.RAWGVR9
787,2025-08-11 22:20:09,NHB250811222009.RAWGVRC,2025-08-11 22:23:03,NHB250811222303.RAWGVRG,2025-08-11 22:30:08,NHB250811223008.RAWGVRK,2025-08-11 22:33:03,NHB250811223303.RAWGVRP
788,2025-08-11 22:40:07,NHB250811224007.RAWGVRT,2025-08-11 22:43:04,NHB250811224304.RAWGVRX,2025-08-11 22:50:07,NHB250811225007.RAWGVS0,2025-08-11 22:53:03,NHB250811225303.RAWGVS4
789,2025-08-11 23:00:08,NHB250811230008.RAWGVS7,2025-08-11 23:03:03,NHB250811230303.RAWGVSB,2025-08-11 23:10:08,NHB250811231008.RAWGVSE,2025-08-11 23:13:03,NHB250811231303.RAWGVSJ
790,2025-08-11 23:20:07,NHB250811232007.RAWGVSM,2025-08-11 23:23:03,NHB250811232303.RAWGVSS,2025-08-11 23:30:08,NHB250811233008.RAWGVSV,2025-08-11 23:33:04,NHB250811233304.RAWGVSZ
791,2025-08-11 23:40:08,NHB250811234008.RAWGVT2,2025-08-11 23:43:03,NHB250811234303.RAWGVT6,2025-08-11 23:50:08,NHB250811235008.RAWGVT9,2025-08-11 23:53:03,NHB250811235303.RAWGVTD
792,2025-08-12 00:00:08,NHB250812000008.RAWGVTG,2025-08-12 00:03:05,NHB250812000305.RAWGVTL,2025-08-12 00:10:07,NHB250812001007.RAWGVTP,2025-08-12 00:13:04,NHB250812001304.RAWGVTU
793,2025-08-12 00:20:08,NHB250812002008.RAWGVTX,2025-08-12 00:23:03,NHB250812002303.RAWGVU1,2025-08-12 00:30:07,NHB250812003007.RAWGVU4,2025-08-12 00:33:04,NHB250812003304.RAWGVU8
794,2025-08-12 00:40:08,NHB250812004008.RAWGVUB,2025-08-12 00:43:03,NHB250812004303.RAWGVUF,2025-08-12 00:50:08,NHB250812005008.RAWGVUJ,2025-08-12 00:53:04,NHB250812005304.RAWGVUN
795,2025-08-12 01:00:08,NHB250812010008.RAWGVUS,2025-08-12 01:03:04,NHB250812010304.RAWGVUW,2025-08-12 01:10:08,NHB250812011008.RAWGVUZ,2025-08-12 01:13:04,NHB250812011304.RAWGVV3
796,2025-08-12 01:20:07,NHB250812012007.RAWGVV6,2025-08-12 01:23:03,NHB250812012303.RAWGVVA,2025-08-12 01:30:08,NHB250812013008.RAWGVVD,2025-08-12 01:33:03,NHB250812013303.RAWGVVH
797,2025-08-12 01:40:08,NHB250812014008.RAWGVVL,2025-08-12 01:43:03,NHB250812014303.RAWGVVR,2025-08-12 01:50:07,NHB250812015007.RAWGVVU,2025-08-12 01:53:04,NHB250812015304.RAWGVVY
798,2025-08-12 02:00:08,NHB250812020008.RAWGVW1,2025-08-12 02:03:03,NHB250812020303.RAWGVW5,2025-08-12 02:10:07,NHB250812021007.RAWGVW8,2025-08-12 02:13:04,NHB250812021304.RAWGVWC
799,2025-08-12 02:20:07,NHB250812022007.RAWGVWF,2025-08-12 02:23:04,NHB250812022304.RAWGVWK,2025-08-12 02:30:08,NHB250812023008.RAWGVWN,2025-08-12 02:33:03,NHB250812023303.RAWGVWT
800,2025-08-12 02:40:08,NHB250812024008.RAWGVWW,2025-08-12 02:43:04,NHB250812024304.RAWGVX0,2025-08-12 02:50:08,NHB250812025008.RAWGVX3,2025-08-12 02:53:03,NHB250812025303.RAWLE8M
801,2025-08-12 03:00:07,NHB250812030007.RAWLE8R,2025-08-12 03:03:03,NHB250812030303.RAWLE8V,2025-08-12 03:10:07,NHB250812031007.RAWLE8Y,2025-08-12 03:13:04,NHB250812031304.RAWLE92
802,2025-08-12 03:20:08,NHB250812032008.RAWLE95,2025-08-12 03:23:03,NHB250812032303.RAWLE99,2025-08-12 03:30:08,NHB250812033008.RAWLE9C,2025-08-12 03:33:04,NHB250812033304.RAWLE9G
803,2025-08-12 03:40:08,NHB250812034008.RAWLE9K,2025-08-12 03:43:04,NHB250812034304.RAWLE9P,2025-08-12 03:50:07,NHB250812035007.RAWLE9T,2025-08-12 03:53:04,NHB250812035304.RAWLE9X
804,2025-08-12 04:00:08,NHB250812040008.RAWLEA0,2025-08-12 04:03:04,NHB250812040304.RAWLEA4,2025-08-12 04:10:08,NHB250812041008.RAWLEA7,2025-08-12 04:13:04,NHB250812041304.RAWLEAB
805,2025-08-12 04:20:08,NHB250812042008.RAWLEAE,2025-08-12 04:23:03,NHB250812042303.RAWLEAJ,2025-08-12 04:30:07,NHB250812043007.RAWLEAM,2025-08-12 04:33:03,NHB250812043303.RAWLEAS
806,2025-08-12 04:40:07,NHB250812044007.RAWLEAV,2025-08-12 04:43:03,NHB250812044303.RAWLEAZ,2025-08-12 04:50:08,NHB250812045008.RAWLEB2,2025-08-12 04:53:04,NHB250812045304.RAWLEB6
807,2025-08-12 05:00:08,NHB250812050008.RAWLEB9,2025-08-12 05:03:04,NHB250812050304.RAWLEBD,2025-08-12 05:10:08,NHB250812051008.RAWLEBG,2025-08-12 05:13:03,NHB250812051303.RAWLEBL
808,2025-08-12 05:20:08,NHB250812052008.RAWLEBP,2025-08-12 05:23:03,NHB250812052303.RAWLEBU,2025-08-12 05:30:08,NHB250812053008.RAWLEBX,2025-08-12 05:33:03,NHB250812053303.RAWLEC1
809,2025-08-12 05:40:07,NHB250812054007.RAWLEC4,2025-08-12 05:43:04,NHB250812054304.RAWLEC8,2025-08-12 05:50:08,NHB250812055008.RAWLECB,2025-08-12 05:53:04,NHB250812055304.RAWLECF
810,2025-08-12 06:00:08,NHB250812060008.RAWLECJ,2025-08-12 06:03:04,NHB250812060304.RAWLECN,2025-08-12 06:10:08,NHB250812061008.RAWLECS,2025-08-12 06:13:03,NHB250812061303.RAWLECW
811,2025-08-12 06:20:08,NHB250812062008.RAWLECZ,2025-08-12 06:23:03,NHB250812062303.RAWLED3,2025-08-12 06:30:08,NHB250812063008.RAWLED6,2025-08-12 06:33:03,NHB250812063303.RAWLEDA
812,2025-08-12 06:40:08,NHB250812064008.RAWLEDD,2025-08-12 06:43:04,NHB250812064304.RAWLEDH,2025-08-12 06:50:08,NHB250812065008.RAWLEDL,2025-08-12 06:53:04,NHB250812065304.RAWLEDR
813,2025-08-12 07:00:07,NHB250812070007.RAWLEDU,2025-08-12 07:03:04,NHB250812070304.RAWLEDY,2025-08-12 07:10:08,NHB250812071008.RAWLEE1,2025-08-12 07:13:03,NHB250812071303.RAWLEE5
814,2025-08-12 07:20:08,NHB250812072008.RAWLEE8,2025-08-12 07:23:03,NHB250812072303.RAWLEEC,2025-08-12 07:30:08,NHB250812073008.RAWLEEF,2025-08-12 07:33:03,NHB250812073303.RAWLEEK
815,2025-08-12 07:40:07,NHB250812074007.RAWLEEN,2025-08-12 07:43:04,NHB250812074304.RAWLEET,2025-08-12 07:50:07,NHB250812075007.RAWLEEW,2025-08-12 07:53:03,NHB250812075303.RAWLEF0
816,2025-08-12 08:00:08,NHB250812080008.RAWLEF3,2025-08-12 08:03:03,NHB250812080303.RAWLEF7,2025-08-12 08:10:07,NHB250812081007.RAWLEFA,2025-08-12 08:13:03,NHB250812081303.RAWLEFE
817,2025-08-12 08:20:08,NHB250812082008.RAWLEFH,2025-08-12 08:23:04,NHB250812082304.RAWLEFM,2025-08-12 08:30:07,NHB250812083007.RAWLEFR,2025-08-12 08:33:04,NHB250812083304.RAWLEFV
818,2025-08-12 08:40:08,NHB250812084008.RAWLEFY,2025-08-12 08:43:03,NHB250812084303.RAWLEG2,2025-08-12 08:50:07,NHB250812085007.RAWLEG5,2025-08-12 08:53:03,NHB250812085303.RAWLEG9
819,2025-08-12 09:00:08,NHB250812090008.RAWLEGC,2025-08-12 09:03:04,NHB250812090304.RAWLEGG,2025-08-12 09:10:08,NHB250812091008.RAWLEGK,2025-08-12 09:13:04,NHB250812091304.RAWLEGP
820,2025-08-12 09:20:08,NHB250812092008.RAWLEGT,2025-08-12 09:23:03,NHB250812092303.RAWLEGX,2025-08-12 09:30:08,NHB250812093008.RAWLEH0,2025-08-12 09:33:03,NHB250812093303.RAWLEH4
821,2025-08-12 09:40:08,NHB250812094008.RAWLEH7,2025-08-12 09:43:04,NHB250812094304.RAWLEHB,2025-08-12 09:50:08,NHB250812095008.RAWLEHE,2025-08-12 09:53:04,NHB250812095304.RAWLEHJ
822,2025-08-12 10:00:08,NHB250812100008.RAWLEHM,2025-08-12 10:03:03,NHB250812100303.RAWLEHS,2025-08-12 10:10:08,NHB250812101008.RAWLEHV,2025-08-12 10:13:03,NHB250812101303.RAWLEHZ
823,2025-08-12 10:20:07,NHB250812102007.RAWLEJ2,2025-08-12 10:23:03,NHB250812102303.RAWLEJ6,2025-08-12 10:30:07,NHB250812103007.RAWLEJ9,2025-08-12 10:33:04,NHB250812103304.RAWLEJD
824,2025-08-12 10:40:08,NHB250812104008.RAWLEJG,2025-08-12 10:43:03,NHB250812104303.RAWLEJL,2025-08-12 10:50:07,NHB250812105007.RAWLEJP,2025-08-12 10:53:03,NHB250812105303.RAWLEJU
825,2025-08-12 11:00:08,NHB250812110008.RAWLEJX,2025-08-12 11:03:04,NHB250812110304.RAWLEK1,2025-08-12 11:10:07,NHB250812111007.RAWLEK4,2025-08-12 11:13:05,NHB250812111305.RAWLEK8
826,2025-08-12 11:20:08,NHB250812112008.RAWLEKB,2025-08-12 11:23:04,NHB250812112304.RAWLEKF,2025-08-12 11:30:08,NHB250812113008.RAWLEKJ,2025-08-12 11:33:04,NHB250812113304.RAWLEKN
827,2025-08-12 11:40:08,NHB250812114008.RAWLEKS,2025-08-12 11:43:04,NHB250812114304.RAWLEKW,2025-08-12 11:50:08,NHB250812115008.RAWLEKZ,2025-08-12 11:53:03,NHB250812115303.RAWLEL3
828,2025-08-12 12:00:07,NHB250812120007.RAWLEL6,2025-08-12 12:03:03,NHB250812120303.RAWLELA,2025-08-12 12:10:07,NHB250812121007.RAWLELD,2025-08-12 12:13:03,NHB250812121303.RAWLELH
829,2025-08-12 12:20:08,NHB250812122008.RAWLELL,2025-08-12 12:23:03,NHB250812122303.RAWLELR,2025-08-12 12:30:07,NHB250812123007.RAWLELU,2025-08-12 12:33:04,NHB250812123304.RAWLELY
830,2025-08-12 12:40:09,NHB250812124009.RAWLEM1,2025-08-12 12:43:03,NHB250812124303.RAWLEM5,2025-08-12 12:50:08,NHB250812125008.RAWLEM8,2025-08-12 12:53:03,NHB250812125303.RAWLEMC
831,2025-08-12 13:00:08,NHB250812130008.RAWLEMF,2025-08-12 13:03:04,NHB250812130304.RAWLEMK,2025-08-12 13:10:08,NHB250812131008.RAWLEMN,2025-08-12 13:13:04,NHB250812131304.RAWLEMT
832,2025-08-12 13:20:08,NHB250812132008.RAWLEMW,2025-08-12 13:23:04,NHB250812132304.RAWLEN0,2025-08-12 13:30:07,NHB250812133007.RAWLEN3,2025-08-12 13:33:05,NHB250812133305.RAWLEN7
833,2025-08-12 13:40:08,NHB250812134008.RAWLENA,2025-08-12 13:43:04,NHB250812134304.RAWLENE,2025-08-12 13:50:08,NHB250812135008.RAWLENH,2025-08-12 13:53:03,NHB250812135303.RAWLENM
834,2025-08-12 14:00:07,NHB250812140007.RAWLENR,2025-08-12 14:03:03,NHB250812140303.RAWLENV,2025-08-12 14:10:07,NHB250812141007.RAWLENY,2025-08-12 14:13:03,NHB250812141303.RAWLEP2
835,2025-08-12 14:20:07,NHB250812142007.RAWLEP5,2025-08-12 14:23:03,NHB250812142303.RAWLEP9,2025-08-12 14:30:07,NHB250812143007.RAWLEPC,2025-08-12 14:33:04,NHB250812143304.RAWLEPG
836,2025-08-12 14:40:08,NHB250812144008.RAWLEPK,2025-08-12 14:43:04,NHB250812144304.RAWLEPP,2025-08-12 14:50:08,NHB250812145008.RAWLEPT,2025-08-12 14:53:03,NHB250812145303.RAWLEPX
837,2025-08-12 15:00:08,NHB250812150008.RAWLER0,2025-08-12 15:03:03,NHB250812150303.RAWLER4,2025-08-12 15:10:08,NHB250812151008.RAWLER7,2025-08-12 15:13:03,NHB250812151303.RAWLERB
838,2025-08-12 15:20:08,NHB250812152008.RAWLERE,2025-08-12 15:23:03,NHB250812152303.RAWLERJ,2025-08-12 15:30:08,NHB250812153008.RAWLERM,2025-08-12 15:33:03,NHB250812153303.RAWLERS
839,2025-08-12 15:40:07,NHB250812154007.RAWLERV,2025-08-12 15:43:03,NHB250812154303.RAWLERZ,2025-08-12 15:50:07,NHB250812155007.RAWLES2,2025-08-12 15:53:03,NHB250812155303.RAWLES6
840,2025-08-12 16:00:07,NHB250812160007.RAWLES9,2025-08-12 16:03:04,NHB250812160304.RAWLESD,2025-08-12 16:10:08,NHB250812161008.RAWLESG,2025-08-12 16:13:03,NHB250812161303.RAWLESL
841,2025-08-12 16:20:07,NHB250812162007.RAWLESP,2025-08-12 16:23:03,NHB250812162303.RAWLESU,2025-08-12 16:30:08,NHB250812163008.RAWLESX,2025-08-12 16:33:04,NHB250812163304.RAWLET1
842,2025-08-12 16:40:08,NHB250812164008.RAWLET4,2025-08-12 16:43:03,NHB250812164303.RAWLET8,2025-08-12 16:50:08,NHB250812165008.RAWLETB,2025-08-12 16:53:04,NHB250812165304.RAWLETF
843,2025-08-12 17:00:08,NHB250812170008.RAWLETJ,2025-08-12 17:03:05,NHB250812170305.RAWLETN,2025-08-12 17:10:09,NHB250812171009.RAWLETS,2025-08-12 17:13:04,NHB250812171304.RAWLETW
844,2025-08-12 17:20:09,NHB250812172009.RAWLETZ,2025-08-12 17:23:03,NHB250812172303.RAWLEU3,2025-08-12 17:30:08,NHB250812173008.RAWLEU6,2025-08-12 17:33:04,NHB250812173304.RAWLEUA
845,2025-08-12 17:40:07,NHB250812174007.RAWLEUD,2025-08-12 17:43:04,NHB250812174304.RAWLEUH,2025-08-12 17:50:07,NHB250812175007.RAWLEUL,2025-08-12 17:53:04,NHB250812175304.RAWLEUR
846,2025-08-12 18:00:08,NHB250812180008.RAWLEUU,2025-08-12 18:03:03,NHB250812180303.RAWLEUY,2025-08-12 18:10:08,NHB250812181008.RAWLEV1,2025-08-12 18:13:04,NHB250812181304.RAWLEV5
847,2025-08-12 18:20:07,NHB250812182007.RAWLEV8,2025-08-12 18:23:03,NHB250812182303.RAWLEVC,2025-08-12 18:30:08,NHB250812183008.RAWLEVF,2025-08-12 18:33:03,NHB250812183303.RAWLEVK
848,2025-08-12 18:40:07,NHB250812184007.RAWLEVN,2025-08-12 18:43:04,NHB250812184304.RAWLEVT,2025-08-12 18:50:07,NHB250812185007.RAWLEVW,2025-08-12 18:53:03,NHB250812185303.RAWLEW0
849,2025-08-12 19:00:08,NHB250812190008.RAWLEW3,2025-08-12 19:03:03,NHB250812190303.RAWLEW7,2025-08-12 19:10:08,NHB250812191008.RAWLEWA,2025-08-12 19:13:04,NHB250812191304.RAWLEWE
850,2025-08-12 19:20:08,NHB250812192008.RAWLEWH,2025-08-12 19:23:03,NHB250812192303.RAWLEWM,2025-08-12 19:30:08,NHB250812193008.RAWLEWR,2025-08-12 19:33:04,NHB250812193304.RAWLEWV
851,2025-08-12 19:40:07,NHB250812194007.RAWLEWY,2025-08-12 19:43:03,NHB250812194303.RAWLEX2,2025-08-12 19:50:07,NHB250812195007.RAWLEX5,2025-08-12 19:53:04,NHB250812195304.RAWLEX9
852,2025-08-12 20:00:08,NHB250812200008.RAWLEXC,2025-08-12 20:03:04,NHB250812200304.RAWLEXG,2025-08-12 20:10:07,NHB250812201007.RAWLEXK,2025-08-12 20:13:04,NHB250812201304.RAWLEXP
853,2025-08-12 20:20:08,NHB250812202008.RAWLEXT,2025-08-12 20:23:04,NHB250812202304.RAWLEXX,2025-08-12 20:30:08,NHB250812203008.RAWLEY0,2025-08-12 20:33:04,NHB250812203304.RAWLEY4
854,2025-08-12 20:40:08,NHB250812204008.RAWLEY7,2025-08-12 20:43:03,NHB250812204303.RAWLEYB,2025-08-12 20:50:08,NHB250812205008.RAWLEYE,2025-08-12 20:53:03,NHB250812205303.RAWLEYJ
855,2025-08-12 21:00:09,NHB250812210009.RAWLEYM,2025-08-12 21:03:03,NHB250812210303.RAWLEYS,2025-08-12 21:10:07,NHB250812211007.RAWLEYV,2025-08-12 21:13:03,NHB250812211303.RAWLEYZ
856,2025-08-12 21:20:07,NHB250812212007.RAWLEZ2,2025-08-12 21:23:04,NHB250812212304.RAWLEZ6,2025-08-12 21:30:08,NHB250812213008.RAWLEZ9,2025-08-12 21:33:03,NHB250812213303.RAWLEZD
857,2025-08-12 21:40:08,NHB250812214008.RAWLEZG,2025-08-12 21:43:03,NHB250812214303.RAWLEZL,2025-08-12 21:50:07,NHB250812215007.RAWLEZP,2025-08-12 21:53:03,NHB250812215303.RAWLEZU
858,2025-08-12 22:00:09,NHB250812220009.RAWLEZX,2025-08-12 22:03:03,NHB250812220303.RAWLF01,2025-08-12 22:10:08,NHB250812221008.RAWLF04,2025-08-12 22:13:04,NHB250812221304.RAWLF08
859,2025-08-12 22:20:08,NHB250812222008.RAWLF0B,2025-08-12 22:23:04,NHB250812222304.RAWLF0F,2025-08-12 22:30:07,NHB250812223007.RAWLF0J,2025-08-12 22:33:03,NHB250812223303.RAWLF0N
860,2025-08-12 22:40:08,NHB250812224008.RAWLF0S,2025-08-12 22:43:03,NHB250812224303.RAWLF0W,2025-08-12 22:50:08,NHB250812225008.RAWLF0Z,2025-08-12 22:53:03,NHB250812225303.RAWLF13
861,2025-08-12 23:00:08,NHB250812230008.RAWLF16,2025-08-12 23:03:03,NHB250812230303.RAWLF1A,2025-08-12 23:10:07,NHB250812231007.RAWLF1D,2025-08-12 23:13:03,NHB250812231303.RAWLF1H
862,2025-08-12 23:20:07,NHB250812232007.RAWLF1L,2025-08-12 23:23:03,NHB250812232303.RAWLF1R,2025-08-12 23:30:08,NHB250812233008.RAWLF1U,2025-08-12 23:33:03,NHB250812233303.RAWLF1Y
863,2025-08-12 23:40:08,NHB250812234008.RAWLF21,2025-08-12 23:43:03,NHB250812234303.RAWLF25,2025-08-12 23:50:09,NHB250812235009.RAWLF28,2025-08-12 23:53:04,NHB250812235304.RAWLF2C
864,2025-08-13 00:00:08,NHB250813000008.RAWLF2F,2025-08-13 00:03:04,NHB250813000304.RAWLF2K,2025-08-13 00:10:07,NHB250813001007.RAWLF2N,2025-08-13 00:13:03,NHB250813001303.RAWLF2T
865,2025-08-13 00:20:08,NHB250813002008.RAWLF2W,2025-08-13 00:23:03,NHB250813002303.RAWLF30,2025-08-13 00:30:08,NHB250813003008.RAWLF33,2025-08-13 00:33:03,NHB250813003303.RAWLF37
866,2025-08-13 00:40:08,NHB250813004008.RAWLF3A,2025-08-13 00:43:04,NHB250813004304.RAWLF3E,2025-08-13 00:50:08,NHB250813005008.RAWLF3H,2025-08-13 00:53:03,NHB250813005303.RAWLF3M
867,2025-08-13 01:00:08,NHB250813010008.RAWLF3R,2025-08-13 01:03:04,NHB250813010304.RAWLF3V,2025-08-13 01:10:07,NHB250813011007.RAWLF3Y,2025-08-13 01:13:03,NHB250813011303.RAWLF42
868,2025-08-13 01:20:07,NHB250813012007.RAWLF45,2025-08-13 01:23:03,NHB250813012303.RAWLF49,2025-08-13 01:30:08,NHB250813013008.RAWLF4C,2025-08-13 01:33:03,NHB250813013303.RAWLF4G
869,2025-08-13 01:40:07,NHB250813014007.RAWLF4K,2025-08-13 01:43:03,NHB250813014303.RAWLF4P,2025-08-13 01:50:08,NHB250813015008.RAWLF4T,2025-08-13 01:53:03,NHB250813015303.RAWLF4X
870,2025-08-13 02:00:08,NHB250813020008.RAWLF50,2025-08-13 02:03:03,NHB250813020303.RAWLF54,2025-08-13 02:10:08,NHB250813021008.RAWLF57,2025-08-13 02:13:03,NHB250813021303.RAWLF5B
871,2025-08-13 02:20:07,NHB250813022007.RAWLF5E,2025-08-13 02:23:04,NHB250813022304.RAWLF5J,2025-08-13 02:30:07,NHB250813023007.RAWLF5M,2025-08-13 02:33:03,NHB250813023303.RAWLF5S
872,2025-08-13 02:40:09,NHB250813024009.RAWLF5V,2025-08-13 02:43:03,NHB250813024303.RAWLF5Z,2025-08-13 02:50:08,NHB250813025008.RAWLF62,2025-08-13 02:53:04,NHB250813025304.RAWLF66
873,2025-08-13 03:00:09,NHB250813030009.RAWLF69,2025-08-13 03:03:04,NHB250813030304.RAWLF6D,2025-08-13 03:10:07,NHB250813031007.RAWLF6G,2025-08-13 03:13:04,NHB250813031304.RAWLF6L
874,2025-08-13 03:20:08,NHB250813032008.RAWLF6P,2025-08-13 03:23:04,NHB250813032304.RAWLF6U,2025-08-13 03:30:07,NHB250813033007.RAWLF6X,2025-08-13 03:33:04,NHB250813033304.RAWLF71
875,2025-08-13 03:40:08,NHB250813034008.RAWLF74,2025-08-13 03:43:03,NHB250813034303.RAWLF78,2025-08-13 03:50:08,NHB250813035008.RAWLF7B,2025-08-13 03:53:04,NHB250813035304.RAWLF7F
876,2025-08-13 04:00:08,NHB250813040008.RAWLF7J,2025-08-13 04:03:03,NHB250813040303.RAWLF7N,2025-08-13 04:10:07,NHB250813041007.RAWLF7S,2025-08-13 04:13:04,NHB250813041304.RAWLF7W
877,2025-08-13 04:20:08,NHB250813042008.RAWLF7Z,2025-08-13 04:23:04,NHB250813042304.RAWLF83,2025-08-13 04:30:08,NHB250813043008.RAWLF86,2025-08-13 04:33:04,NHB250813043304.RAWLF8A
878,2025-08-13 04:40:08,NHB250813044008.RAWLF8D,2025-08-13 04:43:04,NHB250813044304.RAWLF8H,2025-08-13 04:50:08,NHB250813045008.RAWLF8L,2025-08-13 04:53:04,NHB250813045304.RAWLF8R
879,2025-08-13 05:00:07,NHB250813050007.RAWLF8U,2025-08-13 05:03:03,NHB250813050303.RAWLF8Y,2025-08-13 05:10:08,NHB250813051008.RAWLF91,2025-08-13 05:13:03,NHB250813051303.RAWLF95
880,2025-08-13 05:20:08,NHB250813052008.RAWLF98,2025-08-13 05:23:04,NHB250813052304.RAWLF9C,2025-08-13 05:30:08,NHB250813053008.RAWLF9F,2025-08-13 05:33:03,NHB250813053303.RAWLF9K
881,2025-08-13 05:40:07,NHB250813054007.RAWLF9N,2025-08-13 05:43:03,NHB250813054303.RAWLF9T,2025-08-13 05:50:08,NHB250813055008.RAWLF9W,2025-08-13 05:53:03,NHB250813055303.RAWLFA0
882,2025-08-13 06:00:08,NHB250813060008.RAWLFA3,2025-08-13 06:03:04,NHB250813060304.RAWLFA7,2025-08-13 06:10:08,NHB250813061008.RAWLFAA,2025-08-13 06:13:03,NHB250813061303.RAWLFAE
883,2025-08-13 06:20:08,NHB250813062008.RAWLFAH,2025-08-13 06:23:04,NHB250813062304.RAWLFAM,2025-08-13 06:30:08,NHB250813063008.RAWLFAR,2025-08-13 06:33:03,NHB250813063303.RAWLFAV
884,2025-08-13 06:40:08,NHB250813064008.RAWLFAY,2025-08-13 06:43:03,NHB250813064303.RAWLFB2,2025-08-13 06:50:08,NHB250813065008.RAWLFB5,2025-08-13 06:53:04,NHB250813065304.RAWLFB9
885,2025-08-13 07:00:07,NHB250813070007.RAWLFBC,2025-08-13 07:03:03,NHB250813070303.RAWLFBG,2025-08-13 07:10:07,NHB250813071007.RAWLFBK,2025-08-13 07:13:03,NHB250813071303.RAWLFBP
886,2025-08-13 07:20:07,NHB250813072007.RAWLFBT,2025-08-13 07:23:04,NHB250813072304.RAWLFBX,2025-08-13 07:30:08,NHB250813073008.RAWLFC0,2025-08-13 07:33:04,NHB250813073304.RAWLFC4
887,2025-08-13 07:40:08,NHB250813074008.RAWLFC7,2025-08-13 07:43:03,NHB250813074303.RAWLFCB,2025-08-13 07:50:08,NHB250813075008.RAWLFCE,2025-08-13 07:53:03,NHB250813075303.RAWLFCJ
888,2025-08-13 08:00:08,NHB250813080008.RAWLFCM,2025-08-13 08:03:04,NHB250813080304.RAWLFCS,2025-08-13 08:10:08,NHB250813081008.RAWLFCV,2025-08-13 08:13:04,NHB250813081304.RAWLFCZ
889,2025-08-13 08:20:08,NHB250813082008.RAWLFD2,2025-08-13 08:23:03,NHB250813082303.RAWLFD6,2025-08-13 08:30:08,NHB250813083008.RAWLFD9,2025-08-13 08:33:03,NHB250813083303.RAWLFDD
890,2025-08-13 08:40:07,NHB250813084007.RAWLFDG,2025-08-13 08:43:04,NHB250813084304.RAWLFDL,2025-08-13 08:50:08,NHB250813085008.RAWLFDP,2025-08-13 08:53:03,NHB250813085303.RAWLFDU
891,2025-08-13 09:00:09,NHB250813090009.RAWLFDX,2025-08-13 09:03:03,NHB250813090303.RAWLFE1,2025-08-13 09:10:08,NHB250813091008.RAWLFE4,2025-08-13 09:13:04,NHB250813091304.RAWLFE8
892,2025-08-13 09:20:07,NHB250813092007.RAWLFEB,2025-08-13 09:23:03,NHB250813092303.RAWLFEF,2025-08-13 09:30:08,NHB250813093008.RAWLFEJ,2025-08-13 09:33:04,NHB250813093304.RAWLFEN
893,2025-08-13 09:40:08,NHB250813094008.RAWLFES,2025-08-13 09:43:03,NHB250813094303.RAWLFEW,2025-08-13 09:50:07,NHB250813095007.RAWLFEZ,2025-08-13 09:53:03,NHB250813095303.RAWLFF3
894,2025-08-13 10:00:08,NHB250813100008.RAWLFF6,2025-08-13 10:03:03,NHB250813100303.RAWLFFA,2025-08-13 10:10:07,NHB250813101007.RAWLFFD,2025-08-13 10:13:04,NHB250813101304.RAWLFFH
895,2025-08-13 10:20:07,NHB250813102007.RAWLFFL,2025-08-13 10:23:03,NHB250813102303.RAWLFFR,2025-08-13 10:30:07,NHB250813103007.RAWLFFU,2025-08-13 10:33:03,NHB250813103303.RAWLFFY
896,2025-08-13 10:40:08,NHB250813104008.RAWLFG1,2025-08-13 10:43:04,NHB250813104304.RAWLFG5,2025-08-13 10:50:08,NHB250813105008.RAWLFG8,2025-08-13 10:53:04,NHB250813105304.RAWLFGC
897,2025-08-13 11:00:08,NHB250813110008.RAWLFGF,2025-08-13 11:03:03,NHB250813110303.RAWLFGK,2025-08-13 11:10:08,NHB250813111008.RAWLFGN,2025-08-13 11:13:03,NHB250813111303.RAWLFGT
